32,17,3,0,38,82
32,15,2,1,22,78
32,12,2,1,17,22
32,17,3,1,47,45
32,14,2,1,20,55
32,11,2,0,19,56
32,8,1,0,22,114
32,11,3,0,17,41
32,15,2,1,19,88
32,13,2,1,20,17
32,13,1,1,20,73
32,9,2,0,4,81
32,13,2,0,12,79
32,20,3,0,13,51
32,15,2,1,22,112
32,14,2,0,21,50
32,6,1,1,33,47
32,6,2,0,16,46
32,19,2,0,16,32
32,18,3,1,22,49
32,9,3,0,18,17
32,17,2,1,18,104
32,15,2,0,23,16
32,7,2,1,15,23
32,20,2,1,14,50
32,9,1,0,21,21
32,12,2,0,14,62
32,5,1,0,18,19
32,20,2,1,21,97
32,18,2,0,5,88
32,12,2,0,14,62
32,18,2,1,20,18
32,11,2,1,38,66
32,10,3,1,19,33
32,9,2,1,25,29
32,10,2,1,22,97
32,18,1,0,17,58
32,17,2,0,14,67
32,12,2,1,11,37
32,14,2,1,12,76
32,12,1,0,7,42
32,12,2,1,14,46
32,8,1,1,16,70
32,11,3,1,22,28
32,12,2,1,14,14
32,11,2,0,17,31
32,15,1,0,11,58
32,13,1,0,21,83
32,17,3,1,30,69
32,15,2,0,15,21
32,10,2,1,29,120
32,12,2,0,16,36
32,9,1,0,10,38
32,19,2,1,14,56
32,18,2,1,19,97
32,6,1,0,9,61
32,15,3,0,14,20
32,17,3,1,14,89
32,6,1,1,23,94
32,11,2,1,18,33
32,16,3,1,29,62
32,15,1,0,17,26
32,5,3,0,19,21
32,2,2,1,29,119
32,10,2,0,24,103
32,11,2,0,26,19
32,15,1,0,8,31
32,12,2,0,25,72
32,2,3,0,24,57
32,5,2,0,12,59
32,13,2,0,8,34
32,19,2,1,19,95
32,10,2,0,23,23
32,10,2,0,21,20
32,17,2,0,18,46
32,19,2,0,18,56
32,9,1,0,8,17
32,11,2,1,7,13
32,10,2,1,21,49
32,14,2,0,16,22
32,20,2,1,20,41
32,13,2,0,17,93
32,11,1,0,15,131
32,11,1,1,18,62
32,16,1,1,18,14
32,6,2,0,25,101
32,6,1,0,23,8
32,13,3,1,27,14
32,7,2,1,14,83
32,17,2,0,18,92
32,17,2,0,14,35
32,15,3,1,42,36
32,11,2,0,13,72
32,15,2,1,21,46
32,7,1,1,17,118
32,13,2,0,8,33
32,18,2,1,12,71
32,12,2,0,13,2
32,12,3,1,25,95
32,6,1,1,33,66
32,20,1,1,13,78
32,8,2,0,13,42
32,15,1,0,12,48
32,12,2,0,15,61
32,9,2,1,28,15
32,19,2,0,19,48
32,19,2,1,22,75
32,5,2,0,18,15
32,18,2,0,13,23
32,8,1,1,23,104
32,7,2,0,8,26
32,11,1,0,9,37
32,14,3,0,15,47
32,14,2,0,14,13
32,13,2,0,16,42
32,18,3,1,24,77
32,10,2,1,18,99
32,17,2,1,28,27
32,17,2,1,31,12
32,9,1,0,9,85
32,15,3,0,35,74
32,15,2,0,13,90
32,11,2,0,10,47
32,10,1,0,6,89
32,8,2,0,18,93
32,9,2,0,16,93
32,992,2,0,18,58
32,12,2,1,21,30
32,20,3,1,46,52
32,1,2,0,13,49
32,19,1,0,15,39
32,20,3,1,41,31
32,15,1,0,14,87
32,14,2,1,17,61
32,8,2,0,9,35
32,13,1,1,27,17
32,15,1,0,18,25
32,6,1,0,24,79
32,10,2,0,18,48
32,11,2,0,4,47
32,20,2,1,22,69
32,12,1,0,14,65
32,15,2,0,0,18
32,8,2,0,17,12
32,10,3,0,15,24
32,9,1,1,22,88
32,15,3,0,24,17
32,9,2,0,19,78
32,10,2,0,19,46
32,7,1,0,16,20
32,11,2,1,36,42
32,15,2,0,4,53
32,6,1,1,21,18
32,14,2,0,24,46
32,9,3,1,28,109
32,8,1,0,17,75
32,7,2,0,15,80
32,15,2,1,31,61
32,6,3,1,35,38
32,10,3,1,19,22
32,17,1,0,13,47
32,18,3,1,34,34
32,7,2,1,46,60
32,8,2,1,19,25
32,15,2,0,14,68
32,15,2,1,19,30
32,19,3,1,27,12
32,8,2,0,22,18
32,8,2,1,24,42
32,10,1,0,8,35
32,8,2,1,24,19
32,15,2,0,22,60
32,12,1,0,15,71
32,15,2,0,21,40
32,20,1,0,10,93
32,11,3,0,12,83
32,12,1,0,17,90
32,15,1,0,25,13
32,9,1,0,10,115
32,8,3,0,45,80
32,13,3,1,10,43
32,14,2,1,18,91
32,12,1,0,18,115
32,13,3,0,15,24
32,15,3,1,37,56
32,9,2,0,15,42
32,10,3,1,22,73
32,15,3,0,17,27
32,18,2,0,26,14
32,4,1,0,4,43
32,24,2,1,19,42
32,35,1,0,11,8
32,26,3,0,20,125
32,35,3,1,32,48
32,35,3,1,58,54
32,32,1,1,19,34
32,27,2,0,20,17
32,25,2,0,25,27
32,25,3,1,31,20
32,21,1,1,15,69
32,30,3,1,40,17
32,40,2,0,13,12
32,22,2,1,23,42
32,30,3,1,32,76
32,30,2,1,31,55
32,23,2,0,19,77
32,25,2,0,13,37
32,29,1,0,8,24
32,45,2,1,11,9
32,22,3,1,30,100
32,25,2,1,47,46
32,994,3,0,25,92
32,25,1,0,14,38
32,23,3,1,45,32
32,25,2,0,19,13
32,40,1,0,12,109
32,40,1,0,9,32
32,22,2,1,21,73
32,24,2,0,31,93
32,24,1,1,34,16
32,25,3,1,23,89
32,21,2,1,23,66
32,25,3,1,32,59
32,22,2,1,18,85
32,30,2,1,27,78
32,23,2,1,18,31
32,24,1,1,19,73
32,45,2,0,16,58
32,28,3,1,20,15
32,22,2,0,28,80
32,38,2,0,11,24
32,25,3,1,35,47
32,35,2,0,17,64
32,48,3,1,25,41
32,23,2,1,22,56
32,29,2,1,19,50
32,26,2,1,11,23
32,25,2,0,25,122
32,22,2,0,21,45
32,35,1,0,16,32
32,40,2,1,26,108
32,21,3,1,25,21
32,30,2,1,19,43
32,30,2,1,32,19
32,23,3,1,12,50
32,27,1,0,8,104
32,44,1,0,14,63
32,27,2,1,23,6
32,43,2,1,33,18
32,27,1,0,20,36
32,48,3,1,20,71
32,22,2,0,28,64
32,51,3,1,65,43
32,60,2,0,18,79
32,55,2,1,20,15
32,60,3,0,14,26
37,17,2,1,15,49
37,9,1,0,10,46
37,9,3,1,30,41
37,11,1,0,11,73
37,18,2,0,11,76
37,17,3,1,51,94
37,9,2,0,27,111
37,15,3,0,15,50
37,9,2,0,20,91
37,12,2,1,28,97
37,7,2,0,5,54
37,15,2,0,22,129
37,18,2,0,14,111
37,16,3,0,25,99
37,17,3,0,13,25
37,13,1,1,20,93
37,19,1,0,18,33
37,14,3,1,15,54
37,16,1,0,3,55
37,9,2,0,16,102
37,5,1,0,8,83
37,18,2,0,13,13
37,15,3,1,35,76
37,20,2,0,11,36
37,20,3,1,23,45
37,15,2,1,20,12
37,15,1,1,23,87
37,11,1,0,13,48
37,13,1,0,4,105
37,12,2,1,24,79
37,14,1,1,19,14
37,6,1,0,16,87
37,7,2,1,23,18
37,16,3,1,40,7
37,14,2,1,21,31
37,18,2,1,26,59
37,7,2,0,26,63
37,16,2,0,27,48
37,18,3,1,27,54
37,17,2,0,7,24
37,18,3,1,27,37
37,5,2,1,27,22
37,14,1,1,19,65
37,8,2,0,9,15
37,16,1,0,7,38
37,4,1,0,16,80
37,11,2,1,25,59
37,13,2,0,24,66
37,10,2,0,11,84
37,14,1,0,10,32
37,12,3,0,48,32
37,13,1,0,10,7
37,11,3,1,29,101
37,8,2,1,34,26
37,18,2,0,21,20
37,10,2,0,12,103
37,18,2,0,12,47
37,10,2,1,37,13
37,12,2,0,20,15
37,4,1,0,12,40
37,5,3,1,38,71
37,12,1,0,16,47
37,5,2,0,12,36
37,18,3,0,27,16
37,10,2,0,10,32
37,20,2,0,18,53
37,20,2,1,22,35
37,13,1,0,23,61
37,17,1,0,16,98
37,15,2,1,19,36
37,7,3,0,13,38
37,10,3,0,7,26
37,5,2,0,18,67
37,12,2,0,15,18
37,12,3,1,28,94
37,20,3,0,22,82
37,12,2,1,24,126
37,16,2,0,5,19
37,13,2,1,18,131
37,4,1,0,11,105
37,14,1,0,7,66
37,20,3,1,20,47
37,16,2,0,15,19
37,15,2,0,8,26
37,10,3,1,20,26
37,13,3,1,34,84
37,10,3,0,33,43
37,9,1,0,10,82
37,14,1,0,10,80
37,17,2,1,15,61
37,8,2,1,17,68
37,20,2,0,12,63
37,14,2,0,20,35
37,12,2,0,18,46
37,12,2,0,14,69
37,13,2,0,9,7
37,17,3,1,19,97
37,12,2,0,9,23
37,8,2,1,14,92
37,10,1,0,6,114
37,11,2,0,10,45
37,10,2,0,23,94
37,12,2,0,11,74
37,17,3,0,34,34
37,16,2,0,18,53
37,20,1,0,8,55
37,17,3,0,34,53
37,12,2,1,24,63
37,15,3,1,29,45
37,20,3,1,34,4
37,13,3,1,26,25
37,9,2,0,12,84
37,20,2,1,23,83
37,18,1,0,4,23
37,12,3,1,20,67
37,9,1,0,17,34
37,3,1,0,12,79
37,13,1,0,9,102
37,9,2,0,17,80
37,13,2,1,27,34
37,9,3,1,48,50
37,15,2,0,19,78
37,10,2,0,19,70
37,11,1,0,19,119
37,17,2,1,13,32
37,15,2,0,15,74
37,11,3,1,27,59
37,12,1,0,15,75
37,2,2,0,5,77
37,14,1,0,10,68
37,18,2,0,9,70
37,11,1,0,9,54
37,9,1,0,5,120
37,15,1,1,20,42
37,14,1,0,15,31
37,10,2,1,21,30
37,15,2,1,14,62
37,7,2,1,43,57
37,20,3,0,45,18
37,3,3,0,7,37
37,20,3,1,27,63
37,13,2,0,26,44
37,10,2,0,13,64
37,11,2,0,11,13
37,11,3,1,9,46
37,10,2,1,19,25
37,14,3,0,19,65
37,16,1,0,18,96
37,12,1,0,15,57
37,14,2,0,13,68
37,12,2,0,12,12
37,15,2,0,16,101
37,17,2,0,15,50
37,11,2,0,12,50
37,17,2,1,16,115
37,9,2,0,1,79
37,12,2,0,18,80
37,6,2,1,21,97
37,5,3,1,42,71
37,13,1,0,10,49
37,8,2,0,14,90
37,11,1,1,23,57
37,5,2,0,11,49
37,9,2,0,16,39
37,5,2,1,22,60
37,11,2,1,32,73
37,2,2,1,34,98
37,10,2,1,27,86
37,7,1,0,29,64
37,13,1,0,21,63
37,12,1,1,14,66
37,15,1,0,21,68
37,3,1,0,9,75
37,15,1,0,24,93
37,6,2,0,19,77
37,20,2,0,30,50
37,14,1,0,7,111
37,8,2,0,10,86
37,20,2,1,27,110
37,14,2,0,9,16
37,15,2,0,16,45
37,6,2,0,15,68
37,11,1,0,29,62
37,5,2,0,17,96
37,8,3,0,12,54
37,16,3,0,12,87
37,7,2,0,7,39
37,20,2,0,12,66
37,17,1,0,8,46
37,10,3,0,7,63
37,5,1,0,15,36
37,18,2,1,12,87
37,991,2,0,4,49
37,10,2,1,32,83
37,7,2,0,3,79
37,14,1,1,21,33
37,12,1,0,19,59
37,20,3,1,19,27
37,3,2,0,16,59
37,15,3,0,17,56
37,8,1,1,15,85
37,18,2,0,20,57
37,17,2,0,19,80
37,11,2,0,28,83
37,10,2,1,19,54
37,18,2,1,20,56
37,12,2,1,21,30
37,10,1,0,19,99
37,17,3,0,30,89
37,10,1,0,10,37
37,12,1,0,25,34
37,11,1,1,9,66
37,16,2,0,11,26
37,11,2,1,19,121
37,13,3,1,15,56
37,7,2,0,10,24
37,15,1,0,10,67
37,7,2,0,21,45
37,12,2,0,23,57
37,16,1,0,8,46
37,12,2,0,15,17
37,12,2,0,19,102
37,12,1,1,29,23
37,19,1,0,12,101
37,14,2,1,20,87
37,13,1,0,16,89
37,10,2,0,20,36
37,19,2,0,6,29
37,16,2,0,10,64
37,5,2,0,21,65
37,8,2,1,20,79
37,17,2,1,33,17
37,11,1,0,15,13
37,13,2,0,10,70
37,7,1,0,19,49
37,12,2,0,18,13
37,13,1,1,16,63
37,17,2,0,10,18
37,7,1,0,20,86
37,16,2,1,65,32
37,17,2,1,19,26
37,12,2,1,21,28
37,12,2,1,21,104
37,12,1,0,19,32
37,12,1,1,22,61
37,12,2,1,36,73
37,16,2,0,15,94
37,13,2,0,14,47
37,9,3,1,30,95
37,15,3,1,18,15
37,11,3,0,14,73
37,13,1,1,21,19
37,15,3,1,29,28
37,10,3,1,35,40
37,17,2,0,13,28
37,11,1,0,17,49
37,13,3,1,18,21
37,13,2,0,11,69
37,16,2,1,21,57
37,14,2,0,30,114
37,12,2,0,26,39
37,20,1,0,10,15
37,18,2,1,23,44
37,13,2,0,4,30
37,13,2,0,18,119
37,13,2,0,12,52
37,14,2,1,30,16
37,18,3,0,24,20
37,6,1,0,24,46
37,12,1,0,22,96
37,17,3,1,27,9
37,12,2,0,1,60
37,13,1,1,25,97
37,10,2,0,9,92
37,9,1,0,14,73
37,15,2,0,14,25
37,4,2,0,15,42
37,12,2,0,12,49
37,6,1,0,16,12
37,18,2,0,22,46
37,20,2,0,15,25
37,11,1,1,22,73
37,18,2,1,45,47
37,10,3,1,24,76
37,7,1,0,12,52
37,991,2,0,16,78
37,13,3,0,43,114
37,18,3,1,44,95
37,15,1,0,29,1
37,20,1,0,21,87
37,20,2,0,11,15
37,17,2,0,10,74
37,18,3,1,42,25
37,18,3,1,51,8
37,16,1,0,13,67
37,18,1,1,18,90
37,9,1,0,27,83
37,9,2,0,10,16
37,15,2,0,14,126
37,20,2,1,13,29
37,10,2,0,15,47
37,16,2,0,11,34
37,992,2,0,21,75
37,15,2,0,20,34
37,14,2,1,23,52
37,15,2,1,27,56
37,20,2,0,17,15
37,10,1,1,23,6
37,7,1,1,17,107
37,9,2,1,22,92
37,10,2,0,16,89
37,15,2,1,34,101
37,7,2,0,10,69
37,9,1,1,16,45
37,6,2,1,34,102
37,20,2,0,20,57
37,17,3,1,31,25
37,15,2,0,15,63
37,16,2,1,12,84
37,10,1,0,16,31
37,3,2,0,17,66
37,11,2,0,27,59
37,13,2,1,11,52
37,18,1,0,19,38
37,20,3,1,23,68
37,16,3,1,45,83
37,9,1,0,11,19
37,4,1,0,18,49
37,10,1,0,21,42
37,12,2,1,20,38
37,5,2,0,10,72
37,14,2,1,20,31
37,20,2,1,21,7
37,10,2,0,18,24
37,16,1,0,12,38
37,8,3,1,21,25
37,992,2,0,10,33
37,20,2,0,17,52
37,17,2,0,28,62
37,12,1,0,9,68
37,9,2,1,21,94
37,18,1,0,13,17
37,20,3,0,16,29
37,6,1,0,3,22
37,12,1,1,21,22
37,11,1,0,16,53
37,20,2,0,17,46
37,16,1,1,26,23
37,19,2,0,5,12
37,13,1,0,16,18
37,13,2,0,22,88
37,8,2,1,13,84
37,20,1,0,7,80
37,15,3,0,18,117
37,15,2,0,15,63
37,16,2,0,21,18
37,11,2,1,14,88
37,18,1,0,9,77
37,18,3,1,20,33
37,19,3,1,40,37
37,15,2,1,35,69
37,13,1,0,21,83
37,19,2,1,20,22
37,13,2,1,21,20
37,15,2,1,16,90
37,16,3,0,15,62
37,15,2,0,16,30
37,13,2,0,17,40
37,9,3,0,20,21
37,20,3,0,27,9
37,18,2,1,31,77
37,14,2,0,9,84
37,14,2,1,21,70
37,19,2,0,16,95
37,12,2,0,21,74
37,19,2,0,16,49
37,16,2,0,12,21
37,14,2,0,6,37
37,11,1,0,13,19
37,10,3,1,20,27
37,16,3,1,26,93
37,16,2,1,35,34
37,14,2,1,27,42
37,9,2,0,19,4
37,9,1,0,19,21
37,11,2,1,28,32
37,5,2,0,20,66
37,19,1,0,17,37
37,18,1,1,15,54
37,6,2,0,10,43
37,7,2,1,33,31
37,18,2,1,17,77
37,12,2,1,19,39
37,15,3,0,27,107
37,13,3,1,16,69
37,11,1,0,18,67
37,15,2,0,21,95
37,6,1,1,25,60
37,15,2,0,15,70
37,15,3,0,27,6
37,15,2,1,35,103
37,10,1,0,17,92
37,8,3,0,49,60
37,17,3,1,45,52
37,8,2,0,15,43
37,7,2,1,17,85
37,8,2,0,24,61
37,16,2,0,17,24
37,19,3,0,17,46
37,13,2,1,20,19
37,14,2,1,24,13
37,18,1,0,16,28
37,15,3,0,10,13
37,17,2,0,10,14
37,15,2,0,18,39
37,10,2,0,17,88
37,13,2,0,4,79
37,9,1,0,13,110
37,4,2,1,12,51
37,18,2,0,17,74
37,20,1,0,14,59
37,10,2,1,23,24
37,20,3,1,46,31
37,8,2,0,12,34
37,9,1,1,21,74
37,14,2,0,19,31
37,14,2,0,17,14
37,16,2,0,8,22
37,15,2,0,18,115
37,18,2,0,15,62
37,19,2,1,16,21
37,15,2,0,15,36
37,14,1,0,22,31
37,10,2,1,20,27
37,8,1,0,13,55
37,15,2,0,13,85
37,10,2,1,48,62
37,12,1,0,11,88
37,9,1,0,18,46
37,14,2,1,30,76
37,15,2,0,16,62
37,20,1,0,17,15
37,15,2,0,10,91
37,9,2,1,24,25
37,17,2,1,34,17
37,9,2,1,15,65
37,6,3,1,28,62
37,11,1,0,14,53
37,15,2,0,7,50
37,5,3,1,37,6
37,7,1,0,12,82
37,13,2,0,11,20
37,12,2,0,14,61
37,19,1,1,11,72
37,9,2,1,26,95
37,10,2,1,21,20
37,14,1,0,17,98
37,9,3,0,24,59
37,5,2,1,27,20
37,20,2,0,14,45
37,9,2,0,18,36
37,10,1,1,24,77
37,13,2,1,15,40
37,9,3,0,17,60
37,8,3,1,22,91
37,12,1,0,19,66
37,17,1,0,13,16
37,15,2,0,7,8
37,15,2,1,29,99
37,14,3,1,34,60
37,15,3,1,15,72
37,5,2,0,17,72
37,19,1,0,4,69
37,12,2,1,24,34
37,18,3,1,37,19
37,20,3,1,14,58
37,15,2,1,11,81
37,7,1,0,11,73
37,17,2,0,19,128
37,5,2,0,3,37
37,15,2,0,7,6
37,19,1,0,13,32
37,15,2,1,20,41
37,16,3,1,45,64
37,8,3,1,26,115
37,18,2,0,17,67
37,11,2,0,17,54
37,12,2,0,17,87
37,10,3,0,17,59
37,13,1,0,17,79
37,15,2,1,14,56
37,9,2,0,13,67
37,2,2,0,11,74
37,12,1,0,16,4
37,4,1,0,18,64
37,9,2,0,8,88
37,18,2,1,27,80
37,13,2,0,18,82
37,8,1,0,12,39
37,9,2,0,13,109
37,10,2,0,18,75
37,12,1,0,13,9
37,13,2,1,36,45
37,12,3,1,27,65
37,6,2,0,22,22
37,17,2,1,25,46
37,11,3,1,21,14
37,7,3,0,5,32
37,6,2,0,17,76
37,15,1,0,18,95
37,9,2,0,13,40
37,12,1,0,10,54
37,20,2,1,16,106
37,10,2,1,23,91
37,13,2,0,12,14
37,7,1,0,9,68
37,18,2,0,24,68
37,9,2,0,12,57
37,7,1,0,18,52
37,9,3,1,28,63
37,18,3,1,42,20
37,20,2,0,17,13
37,4,2,0,26,83
37,12,2,0,15,28
37,13,2,0,14,63
37,17,2,0,15,63
37,8,2,1,18,64
37,17,3,0,39,1
37,9,1,0,19,16
37,18,2,1,10,61
37,19,3,0,21,15
37,4,2,0,22,92
37,12,3,1,23,73
37,18,1,0,19,52
37,5,1,0,8,6
37,6,2,0,17,12
37,5,1,0,13,77
37,15,2,0,16,83
37,7,3,0,22,71
37,9,2,1,20,107
37,17,2,0,19,110
37,11,2,0,17,117
37,16,2,0,14,5
37,17,2,0,10,27
37,6,1,0,16,14
37,18,3,1,67,66
37,6,1,0,4,2
37,7,2,0,12,12
37,13,2,0,8,62
37,3,3,0,12,24
37,17,2,1,18,44
37,12,1,0,18,25
37,11,1,0,9,48
37,10,2,0,25,26
37,10,1,0,16,97
37,10,2,0,23,47
37,14,2,0,13,59
37,12,3,1,37,15
37,16,2,0,9,94
37,6,3,1,26,79
37,12,1,0,6,16
37,1,2,0,24,61
37,12,2,1,15,33
37,14,2,0,26,21
37,16,2,1,26,72
37,15,2,0,20,33
37,16,2,1,28,78
37,17,2,1,27,67
37,20,3,1,32,69
37,10,2,0,18,102
37,17,2,0,19,46
37,17,2,0,17,57
37,2,2,0,6,66
37,5,2,0,16,80
37,7,3,1,39,90
37,15,2,1,19,41
37,11,2,0,14,36
37,20,2,0,17,84
37,13,2,1,26,101
37,14,1,1,20,62
37,17,2,0,15,32
37,12,3,1,44,122
37,15,2,1,26,95
37,8,1,0,19,50
37,17,3,1,55,14
37,15,1,0,12,17
37,19,1,1,16,17
37,8,1,1,19,20
37,12,1,0,12,47
37,5,1,0,10,87
37,8,2,1,21,97
37,8,2,0,24,52
37,20,2,0,16,27
37,17,2,0,14,112
37,8,1,0,18,64
37,7,2,0,13,85
37,13,2,0,12,26
37,12,2,0,19,48
37,18,2,1,16,50
37,14,2,0,1,67
37,4,1,0,16,39
37,9,3,1,43,70
37,7,2,0,18,98
37,15,2,0,11,32
37,20,2,1,28,48
37,17,1,0,21,93
37,15,3,1,24,48
37,14,3,1,22,29
37,18,2,1,30,40
37,8,1,0,15,41
37,14,3,1,34,19
37,12,2,1,20,64
37,17,2,1,20,50
37,18,2,1,20,122
37,9,2,0,10,86
37,15,2,1,24,86
37,10,2,0,16,36
37,16,2,0,12,34
37,992,2,1,31,101
37,6,1,0,17,18
37,14,2,0,23,94
37,10,1,0,19,18
37,18,1,1,20,36
37,10,3,1,21,73
37,7,3,1,29,100
37,12,3,1,29,92
37,9,1,0,20,74
37,20,3,1,27,44
37,18,2,0,17,44
37,15,2,0,14,80
37,12,1,0,15,24
37,15,2,1,20,80
37,18,1,1,4,73
37,8,2,0,16,89
37,12,2,1,16,56
37,16,1,0,8,25
37,10,3,1,15,105
37,7,1,1,20,71
37,10,3,1,30,106
37,12,2,1,20,34
37,18,1,0,12,72
37,19,2,1,24,50
37,9,1,0,14,22
37,12,3,1,23,52
37,19,2,0,22,97
37,17,2,0,10,102
37,18,3,0,27,59
37,8,2,1,18,66
37,9,1,0,17,72
37,25,2,1,24,59
37,22,2,1,34,25
37,21,2,1,21,65
37,34,3,1,8,77
37,38,3,1,27,49
37,22,2,0,7,18
37,25,2,0,25,7
37,26,3,0,25,43
37,24,1,0,10,104
37,27,2,1,30,51
37,38,1,0,20,26
37,28,3,0,18,80
37,24,3,1,17,74
37,23,2,0,15,66
37,30,2,1,21,33
37,22,2,1,11,10
37,36,2,0,20,27
37,35,2,1,18,12
37,28,1,0,6,79
37,22,2,1,21,25
37,25,1,0,20,63
37,22,2,1,28,26
37,35,2,1,24,55
37,50,2,1,14,40
37,25,2,1,23,36
37,35,2,0,19,63
37,21,2,1,62,51
37,22,2,1,13,32
37,28,1,0,14,78
37,22,1,0,16,22
37,21,3,1,35,35
37,21,3,0,17,75
37,32,3,1,14,62
37,993,3,1,22,110
37,27,2,1,13,64
37,26,3,1,47,62
37,30,2,0,16,86
37,25,2,0,15,3
37,34,3,1,26,92
37,30,1,1,25,26
37,21,2,1,33,56
37,25,1,1,18,36
37,35,2,0,24,76
37,21,3,0,5,57
37,22,3,1,28,46
37,45,1,0,10,89
37,36,2,1,28,64
37,28,1,1,19,51
37,25,2,1,15,47
37,21,2,1,17,34
37,23,1,0,16,77
37,30,2,1,21,103
37,21,2,0,16,46
37,30,3,0,14,49
37,32,2,1,10,28
37,28,2,0,11,35
37,28,2,1,20,62
37,28,1,1,23,65
37,25,3,1,21,118
37,23,3,1,28,34
37,22,2,0,21,50
37,21,2,1,24,34
37,28,2,1,14,44
37,40,2,0,7,8
37,30,2,1,54,45
37,25,3,1,37,64
37,27,3,1,20,52
37,29,2,0,13,40
37,43,3,1,20,70
37,37,3,0,21,94
37,23,3,1,20,44
37,40,3,0,10,75
37,23,1,0,14,42
37,33,1,0,7,78
37,22,1,1,14,15
37,24,1,1,19,77
37,24,1,0,10,25
37,22,1,0,22,48
37,28,3,0,12,17
37,24,2,0,13,87
37,25,3,0,11,16
37,30,2,0,14,62
37,28,3,1,21,75
37,25,2,0,18,102
37,31,2,0,19,17
37,26,2,0,6,88
37,21,3,0,36,35
37,29,2,1,7,12
37,22,3,0,49,118
37,22,3,1,17,64
37,28,3,0,35,23
37,28,3,1,31,21
37,21,3,1,32,42
37,30,2,0,21,92
37,50,3,1,56,65
37,32,2,0,16,45
37,35,3,0,13,69
37,35,2,1,32,26
37,38,2,1,21,128
37,24,2,0,9,10
37,25,2,0,15,89
37,23,2,1,23,6
37,27,2,0,23,37
37,26,2,0,14,81
37,50,2,0,18,22
37,35,2,1,12,10
37,40,3,0,35,17
37,25,2,0,23,5
37,21,3,1,17,56
37,25,2,1,19,71
37,50,3,1,30,26
37,24,2,1,23,47
37,35,2,0,25,56
37,21,2,1,33,15
37,22,3,1,27,20
37,22,1,1,22,76
37,21,2,0,13,16
37,30,2,0,17,26
37,25,3,1,14,71
37,25,3,1,8,21
37,25,2,0,2,13
37,25,2,0,10,36
37,21,3,0,12,6
37,22,2,1,17,61
37,23,2,1,23,35
37,25,2,1,16,109
37,30,2,1,23,112
37,25,3,1,54,19
37,22,1,0,3,79
37,21,1,0,17,54
37,30,2,0,4,45
37,25,3,1,29,40
37,27,3,0,12,46
37,30,2,0,22,63
37,48,2,1,26,77
37,24,3,0,18,48
37,22,2,1,22,6
37,28,2,0,15,53
37,27,3,0,17,45
37,25,3,0,29,13
37,22,2,0,37,0
37,23,1,0,7,76
37,30,2,1,22,89
37,25,2,0,29,53
37,25,3,0,23,25
37,22,2,0,9,47
37,25,2,1,34,71
37,21,2,0,10,125
37,25,2,1,30,61
